clusterB_1.csv,clusterB_10.csv,clusterB_11.csv,clusterB_12.csv,clusterB_13.csv,clusterB_14.csv,clusterB_15.csv,clusterB_16.csv,clusterB_17.csv,clusterB_18.csv,clusterB_19.csv,clusterB_2.csv,clusterB_20.csv,clusterB_21.csv,clusterB_22.csv,clusterB_23.csv,clusterB_24.csv,clusterB_25.csv,clusterB_26.csv,clusterB_27.csv,clusterB_28.csv,clusterB_29.csv,clusterB_3.csv,clusterB_30.csv,clusterB_31.csv,clusterB_32.csv,clusterB_33.csv,clusterB_34.csv,clusterB_35.csv,clusterB_36.csv,clusterB_37.csv,clusterB_38.csv,clusterB_39.csv,clusterB_4.csv,clusterB_40.csv,clusterB_5.csv,clusterB_6.csv,clusterB_7.csv,clusterB_8.csv,clusterB_9.csv
3,5,3,1,4,1,1,4,1,3,5,1,1,4,2,3,1,3,4,3,1,3,3,1,4,5,2,3,5,2,2,2,4,2,1,3,2,5,3,5
5,1,4,5,2,1,4,1,1,4,1,5,4,4,5,4,1,1,1,3,4,1,3,3,4,5,2,4,1,4,2,5,4,3,1,4,4,1,3,5
3,2,3,4,4,3,4,5,3,4,1,3,4,5,4,1,1,3,4,3,1,2,4,5,4,2,4,5,1,4,1,3,3,4,4,2,4,5,3,5
3,1,3,2,2,1,1,1,1,4,5,1,5,4,3,3,1,3,5,3,1,3,1,3,4,5,5,4,1,2,3,3,1,2,3,5,4,5,5,5
4,1,3,4,2,4,4,1,3,2,4,1,5,4,2,5,5,5,4,4,4,3,4,5,4,1,5,5,1,1,2,3,3,2,4,4,4,1,3,2
3,1,3,2,4,5,4,1,4,4,5,2,5,4,3,3,4,3,1,5,1,3,3,3,3,5,2,4,3,2,5,1,4,2,1,3,5,4,2,4
3,1,4,4,5,1,1,4,5,1,1,4,3,4,2,5,1,3,2,3,4,5,3,3,4,1,2,4,1,4,2,4,4,3,1,1,4,5,1,5
3,3,2,5,2,3,3,4,1,4,1,1,5,4,2,3,2,5,4,1,4,1,3,3,4,5,2,4,2,4,5,3,4,2,1,4,2,5,3,3
5,2,3,4,2,1,4,1,1,1,1,3,5,3,2,3,1,3,4,3,1,3,3,1,1,5,1,3,1,4,2,5,4,4,1,4,4,5,5,5
3,3,5,2,1,1,4,4,4,4,2,3,1,4,4,3,2,3,1,3,1,1,2,3,3,4,2,4,1,4,2,3,2,1,2,3,2,5,4,5
4,1,1,1,3,3,4,1,3,4,3,1,5,4,2,1,1,2,4,3,1,3,5,5,4,5,4,5,1,5,2,5,4,3,5,3,4,3,3,5
2,1,3,4,2,1,4,2,4,4,1,1,5,1,2,3,1,5,1,3,1,3,3,4,4,1,2,1,1,3,2,3,1,4,1,4,4,2,3,5
3,5,3,5,5,3,2,3,3,5,4,4,1,5,4,5,4,3,4,3,3,3,1,3,4,2,2,4,2,4,5,3,4,2,3,3,4,5,5,4
5,5,5,3,2,1,4,4,1,4,1,1,5,5,1,4,1,3,2,1,2,3,3,1,4,5,4,3,3,1,1,3,1,4,1,4,5,4,5,5
1,2,3,5,5,2,3,4,3,1,4,3,5,4,2,3,2,3,3,4,1,1,1,2,5,4,2,2,1,4,2,4,4,2,3,1,2,5,3,3
3,2,5,5,2,5,4,2,3,2,1,2,1,4,4,1,5,4,1,3,5,4,3,3,2,3,2,4,5,1,4,3,4,3,1,5,1,4,4,2
3,1,3,4,2,3,3,1,3,4,1,1,2,4,4,2,1,3,1,5,5,5,3,1,4,5,4,4,1,4,2,5,4,2,1,3,4,5,1,5
5,2,1,5,3,3,4,2,3,5,1,5,1,2,2,3,4,2,2,2,1,2,3,1,4,4,3,3,1,4,2,1,2,2,3,3,5,5,5,1
5,5,2,4,2,2,4,1,3,4,3,1,5,4,1,3,3,3,4,3,1,5,5,3,1,4,4,4,4,4,3,3,4,2,2,1,3,2,5,5
3,1,5,3,5,1,4,1,5,4,1,1,5,4,5,1,1,3,2,5,1,5,3,1,4,5,2,3,4,3,3,4,1,2,1,4,4,5,4,4
5,2,5,1,1,2,5,1,5,5,4,4,5,1,4,1,1,3,4,5,2,3,1,4,4,4,2,4,1,1,2,2,5,1,5,4,5,4,3,4
3,1,1,5,2,1,4,1,3,5,2,4,5,4,4,3,4,1,1,5,5,5,3,1,4,5,2,2,4,5,3,3,4,3,4,3,5,3,4,5
1,3,3,5,3,3,2,1,3,5,1,1,4,4,1,1,1,2,4,3,2,3,3,1,2,3,2,1,1,4,2,3,2,1,1,4,4,5,3,5
2,1,1,3,4,1,4,3,4,4,3,4,3,1,2,3,4,4,4,2,1,2,3,2,4,2,1,3,5,3,4,4,4,2,1,4,5,2,5,1
5,1,3,4,2,1,5,4,4,3,1,1,5,4,1,2,1,3,4,4,1,4,5,3,5,4,2,3,3,4,1,3,4,4,5,4,4,1,3,2
5,1,5,3,2,1,1,3,1,2,1,5,2,4,2,1,3,5,4,5,2,5,5,2,4,3,3,2,4,3,3,3,2,4,5,4,3,5,3,4
1,3,3,4,3,1,5,1,1,5,3,2,5,1,4,1,4,3,4,5,2,2,3,3,2,5,2,2,5,4,3,2,2,3,1,4,1,5,3,4
3,5,3,5,3,5,5,1,3,5,3,4,2,3,2,2,4,3,3,2,1,3,5,1,4,3,3,4,1,3,4,1,4,3,5,5,5,2,3,1
1,4,3,4,2,3,4,2,1,3,1,4,5,1,2,3,3,1,1,3,1,2,3,3,4,5,2,3,5,2,2,4,2,2,1,3,5,2,3,5
3,4,3,4,3,5,5,2,4,4,3,5,5,4,2,2,1,1,3,3,4,3,4,3,2,4,2,4,1,5,4,4,4,3,4,4,3,5,1,1
5,1,2,4,4,1,4,4,3,3,5,1,5,4,2,3,1,3,4,5,3,5,2,3,2,5,2,4,4,3,2,3,3,4,2,4,4,2,5,5
3,1,5,4,1,1,1,4,1,4,2,5,3,4,2,1,4,1,4,3,2,3,4,3,4,5,1,4,1,3,3,2,5,3,5,1,3,5,1,4
3,1,2,4,3,2,2,1,3,5,3,4,5,5,5,3,1,4,2,3,2,3,3,4,2,5,2,4,1,2,2,3,2,2,5,1,4,1,3,5
3,1,3,1,3,2,5,4,5,4,3,1,2,2,4,3,1,1,2,3,4,3,4,1,4,5,5,4,1,4,2,4,2,2,4,3,5,3,3,5
3,1,3,5,4,3,5,2,3,4,5,1,4,4,5,3,1,1,1,3,1,3,3,4,3,2,2,1,1,2,2,3,3,2,1,3,4,2,4,5
3,1,1,1,2,3,1,1,3,4,5,1,5,3,2,3,1,3,1,4,4,4,5,3,5,4,1,3,1,4,2,3,4,2,4,4,4,2,4,5
2,1,1,4,4,1,4,4,3,4,1,2,3,4,2,3,5,5,4,5,1,5,3,3,2,2,4,4,3,3,1,3,3,1,1,3,4,1,5,2
2,1,5,4,2,3,1,1,5,2,1,4,1,3,1,4,4,3,1,4,2,4,3,2,2,5,2,2,3,4,3,3,2,4,5,1,4,5,5,4
3,1,5,3,3,2,4,3,4,5,1,2,5,4,1,1,5,1,2,3,1,3,3,2,3,5,1,3,1,4,1,3,4,5,1,3,4,1,4,2
1,1,3,3,2,1,5,1,2,2,1,1,5,4,4,4,1,3,1,3,1,3,3,1,4,3,1,3,5,4,2,1,4,2,1,4,1,5,3,5
1,2,5,5,2,3,4,1,3,4,1,5,3,4,4,3,1,3,4,2,1,2,2,1,3,3,2,4,4,4,2,4,4,3,1,5,5,2,5,1
5,5,1,5,2,1,4,1,1,4,1,5,3,2,2,3,3,3,3,2,1,2,5,3,4,4,1,3,1,5,4,1,4,5,1,4,1,5,1,4
5,3,3,4,2,5,4,3,2,3,2,4,3,4,4,2,3,3,4,5,3,5,2,1,2,4,2,2,4,3,4,3,4,2,1,4,4,5,3,4
3,4,5,5,2,1,4,2,3,3,3,4,5,3,2,1,4,4,4,5,2,5,3,2,4,5,4,4,5,5,3,3,5,2,2,4,4,5,3,5
5,2,2,3,1,1,2,1,3,5,2,1,1,5,4,1,4,1,3,3,3,3,3,3,4,4,5,3,1,4,3,2,2,2,5,5,3,5,3,4
1,1,3,5,3,1,5,4,3,4,1,4,4,4,2,3,1,4,2,5,1,5,4,1,4,3,1,4,4,4,2,4,5,2,2,1,5,3,1,1
3,1,3,4,1,5,4,5,3,3,1,5,3,1,5,1,4,3,5,2,4,2,4,3,4,5,1,1,1,2,3,4,4,2,1,2,5,2,4,5
5,4,3,1,2,2,4,1,3,5,5,1,1,4,2,2,3,3,4,3,2,3,5,4,5,4,4,4,3,2,4,3,4,2,4,4,4,3,2,4
3,1,2,4,2,4,1,1,3,4,5,1,5,4,2,1,1,5,1,5,2,5,3,3,5,5,2,4,1,3,3,4,3,2,5,3,3,5,3,5
2,1,1,4,4,1,1,1,3,2,3,2,1,2,2,3,4,5,5,3,1,3,5,3,4,2,4,4,1,3,2,2,3,2,5,2,4,5,5,2
3,1,4,4,4,3,5,1,3,4,3,1,5,4,5,4,1,1,4,4,4,4,4,4,4,5,2,1,3,3,1,3,2,2,1,4,5,1,2,5
3,1,3,1,3,4,4,1,3,4,3,1,3,2,1,3,5,1,4,3,1,3,3,2,3,5,1,2,5,2,2,4,2,3,5,4,4,1,3,5
3,2,5,2,3,1,5,1,3,4,5,1,5,4,3,3,1,3,4,3,2,3,5,5,3,5,2,5,1,4,2,3,2,4,4,4,1,2,3,5
2,1,4,4,2,1,1,1,1,2,1,2,5,1,2,3,1,1,4,2,1,3,3,3,2,2,2,4,4,3,2,1,4,2,1,4,4,2,3,2
1,5,3,5,3,1,4,1,4,3,3,1,5,5,4,4,1,5,4,1,3,4,2,5,2,3,2,3,2,4,1,3,2,1,5,4,4,5,3,1
4,2,3,2,4,1,5,1,3,1,1,4,5,2,2,2,5,3,4,3,1,2,3,3,4,1,2,5,1,5,4,3,4,5,1,4,4,2,3,5
3,1,3,4,2,1,4,1,5,5,2,3,4,2,2,5,3,1,4,5,1,1,3,3,2,5,2,4,1,4,5,3,5,3,2,4,1,5,3,4
4,1,3,4,3,1,4,1,2,1,1,1,3,1,2,3,2,3,4,1,1,3,2,3,3,4,5,4,1,4,2,1,4,2,1,4,3,2,3,3
3,5,3,4,2,1,4,5,1,4,1,1,4,1,2,1,1,4,4,3,3,5,4,3,2,1,1,4,1,5,3,5,4,2,1,4,2,5,3,5
3,4,3,4,1,1,1,4,3,4,1,1,5,4,2,5,4,3,1,3,4,1,1,3,4,5,5,4,1,2,5,3,4,5,2,3,4,5,3,5
3,1,3,4,2,1,3,1,3,4,2,1,5,2,2,3,2,3,2,3,5,3,3,3,5,5,2,4,1,1,2,5,5,2,4,4,5,5,3,5
3,1,3,4,2,1,5,1,2,4,5,1,1,4,2,3,1,3,3,3,1,3,5,3,4,5,4,4,1,4,2,3,1,2,1,5,2,5,3,5
3,1,3,4,2,3,3,5,3,4,4,1,1,4,2,3,1,4,5,3,2,3,1,3,4,5,4,4,1,3,2,3,4,2,5,2,4,3,4,5
3,5,5,4,1,2,4,1,3,4,1,1,3,4,2,3,1,5,1,3,5,3,3,3,3,5,1,4,1,1,2,3,2,2,3,3,4,1,3,5
3,2,1,4,4,1,4,1,3,4,4,1,3,4,2,3,1,2,4,3,1,3,3,1,1,5,1,4,1,4,2,3,4,3,1,4,4,4,1,5
3,2,3,4,5,5,4,1,3,4,1,1,5,4,2,3,1,3,5,3,1,3,3,2,4,5,2,3,1,4,2,3,4,2,1,4,4,5,2,5
3,1,2,4,2,4,4,1,1,4,1,1,3,2,4,3,1,1,4,3,1,3,3,3,2,5,1,2,4,4,2,3,4,4,1,2,4,5,5,5
3,1,4,5,3,3,4,4,3,4,1,4,1,5,1,3,1,2,4,3,1,3,3,4,4,5,4,4,5,4,2,3,4,3,1,4,4,5,3,4
5,2,5,3,5,1,4,1,4,5,1,5,5,4,2,3,1,3,4,3,1,3,3,1,4,5,1,1,1,4,2,3,4,2,1,4,4,5,3,1
1,2,3,4,2,1,4,2,1,3,1,1,3,4,5,1,1,3,4,5,1,3,3,3,4,5,5,5,3,4,2,3,4,2,1,4,4,5,2,5
3,1,3,1,2,4,4,4,3,4,1,2,5,1,3,2,3,3,1,2,1,3,3,3,4,4,2,3,4,4,2,3,4,4,1,1,4,5,3,2
2,5,4,5,2,1,4,1,4,2,1,3,5,1,4,3,1,3,4,3,1,5,3,5,4,5,2,4,1,4,3,3,4,5,1,3,4,5,3,4
4,1,3,4,2,1,5,2,3,1,1,4,5,2,2,4,5,3,2,4,1,2,3,3,4,2,2,4,2,4,4,4,2,2,1,4,4,5,3,5
5,5,3,4,2,1,4,5,3,5,1,1,5,2,2,5,2,3,1,1,2,3,3,3,4,1,5,5,1,3,2,2,3,2,1,4,5,5,3,5
3,1,3,2,2,1,2,1,3,4,3,1,4,4,3,1,4,3,4,5,4,4,5,3,4,4,3,4,1,2,1,3,4,2,5,2,3,2,5,3
4,1,3,4,2,3,3,1,4,4,5,3,1,2,2,3,1,3,4,3,1,1,4,1,4,5,2,4,1,4,5,1,5,4,4,4,4,1,3,5
3,1,5,4,2,1,5,1,1,1,1,1,2,4,2,3,1,3,2,3,3,5,3,3,2,1,1,4,1,5,3,5,1,3,1,4,1,5,4,5
3,1,3,4,2,2,4,2,3,4,2,1,5,2,2,5,2,3,5,3,5,3,2,2,3,5,3,4,4,1,2,4,2,2,2,4,2,3,5,5
3,5,1,4,2,3,4,4,1,4,4,1,2,5,2,3,1,5,4,3,2,3,1,1,4,5,2,3,1,3,2,3,4,3,3,1,5,4,3,5
3,1,5,5,2,1,3,4,3,4,3,1,5,4,4,3,1,3,4,3,1,1,5,3,5,5,2,4,5,4,5,5,4,2,5,4,4,2,4,4
5,1,3,4,3,1,4,1,3,4,1,4,5,4,2,3,1,4,4,3,1,3,3,3,1,5,2,4,4,4,2,3,1,2,1,3,2,5,2,5
3,1,3,3,4,2,4,1,3,5,1,1,5,5,4,3,1,2,2,5,5,3,1,2,2,4,2,2,1,1,2,3,4,3,1,4,4,5,3,1
1,1,1,5,2,4,4,1,1,4,4,5,5,1,2,1,4,1,1,3,1,5,3,5,4,5,2,5,1,4,2,3,4,3,1,4,4,4,3,4
5,5,4,4,1,1,4,4,1,3,1,4,5,3,2,3,1,3,4,2,1,3,3,3,4,3,2,4,2,4,2,3,4,2,1,3,4,5,3,5
3,4,3,4,5,1,5,4,3,5,1,1,5,4,1,2,4,3,1,3,1,2,3,3,1,4,2,4,1,4,3,3,4,3,1,3,5,5,4,5
3,2,3,3,3,2,4,1,1,4,1,1,5,2,3,1,1,2,4,3,1,5,3,3,4,5,2,4,1,3,2,4,2,4,1,4,4,5,5,1
1,1,3,2,2,1,1,4,4,4,1,3,5,3,2,3,1,3,4,2,2,3,5,2,4,3,2,2,1,4,4,3,4,2,4,1,5,2,3,3
4,3,1,4,2,3,5,1,3,3,3,1,5,4,2,3,3,3,4,1,1,3,3,3,4,1,2,3,4,3,3,2,2,4,5,4,4,1,3,5
3,1,5,4,5,1,4,2,4,1,1,1,5,4,2,2,2,3,1,3,2,2,4,1,2,5,2,4,1,4,2,5,4,2,1,1,4,2,3,5
3,2,3,4,2,1,4,1,3,4,3,1,5,4,1,5,1,1,1,3,1,1,5,3,3,5,1,3,4,4,2,3,4,2,1,4,3,5,3,5
1,1,3,3,2,1,1,1,3,4,1,5,3,4,2,3,1,3,4,2,4,3,3,3,2,3,4,4,1,2,4,3,3,2,4,4,2,5,5,1
5,3,3,5,2,3,3,1,3,4,1,4,1,4,4,3,1,5,1,5,5,3,4,3,4,4,2,4,1,1,5,3,1,4,3,4,4,1,5,5
3,1,3,4,2,3,4,2,3,3,5,1,5,4,2,2,3,1,2,3,1,3,1,1,4,5,5,3,4,4,2,2,4,2,1,4,4,4,3,4
5,1,5,5,3,1,4,1,4,4,4,4,4,4,2,1,4,3,4,3,1,2,3,1,3,4,3,3,4,4,2,4,4,2,1,1,4,5,5,5
3,1,5,4,2,3,4,1,3,5,1,1,2,4,2,3,1,3,2,3,4,5,3,3,1,5,1,4,1,2,2,3,4,2,1,4,3,5,4,5
3,3,3,4,4,2,1,1,3,4,1,1,3,4,4,1,1,5,4,3,2,3,3,1,4,5,2,3,4,3,4,4,3,2,4,4,5,5,3,4
3,5,5,4,2,1,5,2,3,4,1,1,5,4,4,3,1,3,4,5,2,5,4,2,4,5,2,2,5,4,2,3,2,4,5,4,5,1,4,4
5,1,1,5,2,2,5,5,3,4,5,4,5,1,2,3,4,3,4,5,1,3,5,3,4,4,3,4,1,3,3,3,4,5,1,4,4,2,3,5
5,3,3,5,4,1,4,4,4,5,3,1,2,4,1,1,4,5,4,3,1,3,5,3,3,4,2,4,5,4,2,4,2,3,5,1,4,5,3,4
3,4,1,5,5,1,4,3,2,5,1,4,5,5,2,3,1,1,2,5,1,5,3,3,2,5,2,4,1,4,2,4,4,2,1,2,4,2,3,1
5,1,3,3,2,1,4,1,1,4,1,5,5,3,1,1,4,3,4,2,2,5,3,3,2,4,2,4,1,4,2,3,4,1,1,3,5,5,3,5
1,5,3,4,2,1,5,4,3,3,1,1,5,2,2,2,1,1,4,3,2,3,5,3,4,3,2,2,1,3,3,2,4,2,5,4,5,5,4,1
3,1,3,3,2,2,5,1,5,4,3,5,5,4,2,3,3,3,4,2,1,5,3,2,4,5,1,4,1,4,3,3,2,3,5,5,4,5,3,5
1,1,1,4,2,1,4,1,1,3,3,1,3,4,2,2,1,3,4,3,2,3,5,3,2,3,2,4,5,3,2,2,2,2,5,4,5,2,3,5
3,1,3,4,3,1,5,3,3,4,1,1,1,3,2,3,1,1,2,3,4,2,4,3,2,5,4,4,1,2,3,3,4,2,4,3,3,2,3,5
3,1,3,4,2,1,1,1,3,4,3,1,3,4,1,3,1,1,5,3,1,3,3,3,2,5,1,4,1,4,2,3,2,1,1,4,4,5,3,5
3,2,3,4,2,1,4,1,3,4,5,1,5,4,2,3,3,3,1,3,4,3,4,3,3,5,2,2,1,2,4,3,3,2,4,4,3,2,4,5
3,1,1,4,2,2,1,1,3,4,1,5,5,4,2,2,1,1,4,2,1,3,3,2,4,5,2,5,4,4,2,3,4,2,1,5,4,1,3,5
3,4,4,4,3,4,4,3,4,3,5,1,1,4,2,3,1,5,4,3,1,3,3,5,3,3,4,3,1,4,2,2,3,1,1,4,4,1,1,5
3,5,5,4,3,3,4,2,3,4,1,1,2,1,2,3,1,3,1,3,1,2,3,1,4,5,3,4,3,4,2,3,4,4,1,4,4,5,3,5
3,1,3,3,2,1,4,1,5,4,1,1,5,2,1,3,1,5,4,3,1,3,3,3,4,5,2,1,1,4,2,3,4,2,1,5,4,5,5,1
1,1,2,2,4,5,4,3,2,4,1,1,5,4,3,3,3,3,4,3,4,3,4,3,4,5,2,4,4,2,4,2,4,1,4,1,3,5,3,3
4,1,5,5,2,1,4,5,3,4,5,5,5,4,4,2,2,3,3,2,1,3,3,3,3,5,2,4,1,4,2,5,4,5,1,4,4,5,3,4
3,1,3,4,4,3,4,1,4,3,1,3,1,1,2,5,4,3,4,1,1,3,3,3,4,1,4,1,1,4,2,4,3,2,1,5,4,1,1,5
2,3,2,1,2,1,4,2,3,1,1,4,3,3,5,1,1,3,3,5,1,2,3,4,4,4,1,4,3,4,2,3,4,4,1,2,4,5,3,2
3,1,3,4,2,1,4,1,3,5,1,1,5,4,2,3,5,5,2,3,4,1,3,3,4,5,1,4,1,2,4,1,4,2,1,4,2,5,3,5
5,1,3,5,2,1,1,1,3,4,5,2,3,4,2,3,1,3,4,4,5,5,5,3,4,2,2,4,1,1,5,3,4,2,4,1,5,5,3,4
3,5,2,4,2,1,3,1,3,2,4,1,5,4,2,1,4,3,3,3,2,3,3,3,1,5,2,1,1,3,3,4,4,2,5,4,4,5,1,5
3,1,1,4,4,1,5,1,3,4,3,4,5,1,5,3,1,3,5,3,1,4,2,4,2,5,2,2,5,4,2,3,1,3,1,4,1,1,4,5
2,3,3,4,2,5,4,4,2,5,1,1,3,4,2,3,1,3,4,3,1,3,3,2,4,5,1,4,1,5,1,3,2,2,2,4,4,4,3,2
3,3,2,4,2,2,2,1,4,4,2,2,3,4,2,4,5,5,2,4,2,5,5,3,5,2,2,4,3,4,2,1,4,5,1,4,5,2,1,5
3,3,4,1,2,1,4,5,3,4,1,1,5,4,2,3,1,2,4,3,1,3,3,4,4,5,1,2,2,3,3,3,5,4,5,3,4,5,2,5
3,1,3,3,2,5,5,2,3,2,3,1,3,2,1,3,1,1,4,3,1,3,3,5,2,5,4,4,1,4,2,3,4,2,1,4,4,3,4,5
2,1,1,4,4,1,4,1,3,4,1,2,1,2,2,4,1,3,4,3,3,4,2,3,4,5,2,4,5,4,2,3,4,2,1,2,1,5,3,2
1,1,3,1,5,1,4,1,3,4,2,5,5,4,5,2,5,4,1,4,1,3,3,3,4,2,4,4,1,5,1,1,4,2,2,1,4,2,3,1
3,3,3,2,3,1,2,3,3,4,1,1,1,1,3,3,3,3,5,2,1,3,3,3,5,3,2,4,1,4,2,2,4,2,1,4,4,5,3,5
2,1,3,4,2,1,4,2,3,2,1,2,5,4,2,4,1,1,2,3,1,3,3,1,4,2,2,3,1,4,2,3,4,1,1,4,4,5,5,2
4,1,3,3,1,1,4,1,3,4,2,3,5,1,1,3,5,3,4,4,3,2,2,3,4,1,2,4,1,4,1,1,5,2,1,4,1,5,3,3
3,1,5,4,2,3,4,3,4,2,5,1,5,4,2,2,1,3,4,1,4,3,4,5,4,5,2,5,4,2,4,3,3,2,2,4,3,5,2,1
1,1,3,4,3,1,2,3,3,4,1,5,1,4,2,3,3,4,4,3,1,4,3,3,5,3,4,2,1,4,2,2,4,2,4,5,4,3,4,5
3,1,4,4,2,4,1,3,5,3,2,1,5,4,2,3,1,3,3,3,3,1,2,3,3,5,2,4,2,5,5,3,5,4,1,4,1,1,3,5
3,2,1,5,2,2,3,1,5,4,4,1,5,4,2,3,1,3,4,3,5,3,1,3,4,5,2,4,5,1,2,3,1,2,2,4,2,5,3,5
3,2,3,4,1,1,4,1,5,4,1,1,5,1,4,3,1,3,4,3,1,3,3,3,5,5,2,4,1,4,4,3,4,1,1,4,3,3,3,5
4,1,3,2,2,1,1,1,3,4,5,1,1,4,2,1,1,5,4,5,4,3,4,4,1,5,2,4,1,2,2,4,3,1,4,1,4,4,1,3
1,1,3,3,2,1,4,3,3,4,1,4,2,4,3,3,4,3,2,3,1,3,3,3,4,4,4,1,1,4,2,3,4,1,1,4,4,5,3,1
3,3,2,4,2,1,4,1,3,5,1,1,3,4,1,5,1,4,4,1,1,3,3,2,3,5,3,4,1,4,2,5,4,2,1,5,4,1,3,5
3,4,3,4,4,1,4,1,5,1,1,5,5,4,2,2,2,2,3,2,1,5,3,3,4,1,1,4,1,4,2,2,4,2,1,5,4,5,3,5
3,4,3,4,2,1,5,1,3,3,1,1,4,1,2,3,3,3,3,3,2,3,3,4,4,3,2,4,1,4,2,3,2,1,5,4,4,5,4,5
2,1,3,4,1,1,4,1,3,4,3,1,5,3,2,3,1,5,3,3,1,1,5,4,4,5,5,2,1,3,5,3,4,2,1,4,2,5,3,5
3,1,1,4,2,2,4,1,3,4,1,1,3,2,2,3,1,3,4,3,5,2,3,4,2,5,2,4,5,4,4,1,1,2,3,4,3,5,1,2
3,1,3,3,4,1,4,1,3,4,4,1,5,4,5,3,1,3,4,4,4,3,1,3,4,5,1,1,1,2,2,3,3,2,4,5,4,2,1,5
3,1,2,4,2,5,4,4,3,4,5,2,4,5,2,4,1,3,3,3,1,3,4,3,1,2,2,1,3,4,2,3,4,2,1,4,4,5,3,5
1,5,2,1,2,5,2,4,3,2,1,1,5,4,2,3,5,3,4,3,1,3,3,3,4,5,2,4,3,4,2,3,4,2,1,4,4,4,3,5
3,1,2,1,2,5,4,1,1,4,1,1,5,2,1,3,1,1,4,3,1,4,3,4,4,5,5,4,3,4,1,2,4,2,1,4,4,1,3,1
2,4,3,1,2,1,4,1,1,4,1,1,4,4,2,2,3,3,4,2,1,3,3,3,4,5,2,4,1,5,2,3,4,3,1,4,1,5,1,5
2,1,3,4,3,1,1,3,3,4,2,5,1,4,5,3,1,2,4,3,1,3,3,3,4,3,2,1,1,4,2,1,4,3,2,4,4,5,3,2
3,1,3,4,2,1,2,5,3,3,1,1,5,5,2,4,5,5,4,4,1,3,2,3,5,5,4,4,1,4,4,1,4,2,1,4,4,5,3,2
3,3,2,4,5,5,2,5,5,4,1,2,4,4,2,4,5,3,4,4,4,2,3,3,4,2,2,4,3,4,2,1,4,2,1,3,4,5,3,2
3,3,3,1,4,1,2,1,2,2,5,2,2,4,5,4,5,3,1,4,1,4,3,3,4,2,5,4,1,4,1,3,3,1,1,4,3,3,3,5
2,4,3,4,2,1,4,1,2,2,1,2,5,4,2,3,1,3,1,3,3,4,4,3,4,2,2,4,1,5,1,3,4,5,4,4,4,5,3,5
3,1,3,4,2,1,4,1,3,2,2,1,1,5,2,3,1,4,4,3,3,4,3,1,4,5,4,4,1,5,1,3,5,5,1,5,1,5,5,5
3,2,3,4,2,1,2,1,3,4,2,1,5,1,2,3,1,3,4,3,3,3,2,1,5,5,2,4,1,4,2,1,5,2,2,2,1,5,5,2
3,1,3,4,1,1,4,1,3,4,2,1,5,4,2,4,5,3,3,4,1,3,3,3,4,5,2,3,1,4,2,3,5,2,2,2,1,1,3,5
3,3,3,4,2,1,4,2,3,4,1,2,5,5,2,3,1,5,5,3,1,3,3,3,4,2,1,3,4,5,2,3,4,2,1,4,4,5,3,5
3,5,5,4,2,3,4,1,3,2,2,1,5,3,2,3,1,3,5,3,3,4,3,4,5,5,3,4,4,4,1,3,4,2,1,4,4,3,1,5
5,1,5,5,2,1,4,5,4,4,1,1,3,1,4,3,1,4,4,3,1,3,3,5,4,5,4,4,1,4,2,3,5,4,1,4,4,3,2,5
3,1,3,5,4,1,5,1,3,4,1,1,5,4,2,3,1,4,4,3,1,3,3,5,4,5,2,1,1,4,2,3,4,2,1,4,1,3,2,5
3,1,3,4,2,5,5,1,2,4,1,1,2,4,2,3,1,4,4,3,1,3,3,3,4,5,2,5,3,4,2,4,4,5,1,4,4,5,3,4
4,3,2,4,1,4,4,3,3,4,1,1,5,4,5,1,4,3,4,5,1,3,3,3,2,5,2,5,2,4,2,4,4,2,1,4,4,5,3,4
4,1,4,1,1,4,4,3,3,4,1,1,5,4,3,1,4,3,4,5,1,3,3,3,4,5,2,4,2,3,2,3,4,1,5,1,4,5,3,5
3,2,4,2,2,1,2,5,5,5,1,4,5,2,3,3,1,3,2,3,2,5,3,3,4,4,2,4,1,3,2,3,4,1,5,4,4,3,3,5
3,3,3,2,2,1,3,4,5,4,3,4,5,1,2,3,5,3,4,3,2,5,5,3,5,4,2,4,1,4,3,1,4,5,1,2,4,5,3,2
3,1,3,4,2,1,3,1,2,4,3,1,4,4,2,4,2,3,5,4,1,3,3,2,1,5,4,4,1,4,2,5,2,2,1,4,4,5,3,3
3,1,3,4,1,1,4,3,3,2,1,1,5,4,2,5,1,3,4,1,5,3,3,3,4,5,2,4,5,5,2,5,4,3,2,5,5,5,4,5
3,1,3,4,2,1,4,2,1,1,1,2,5,4,2,5,1,3,4,1,5,4,2,5,4,2,5,4,1,1,1,3,4,2,3,5,5,5,3,5
1,3,3,4,2,1,4,1,5,1,4,3,5,5,2,3,1,1,3,3,1,1,1,3,4,1,5,2,2,1,5,3,5,1,3,2,4,5,2,5
3,2,3,4,2,2,4,1,4,4,4,3,1,4,2,3,1,1,3,3,1,1,3,3,4,1,2,4,1,4,5,3,1,4,1,4,4,5,3,5
4,1,1,3,2,4,4,3,3,4,1,1,5,4,1,3,1,3,5,3,1,3,3,4,4,5,2,5,1,4,2,3,4,2,1,3,1,2,3,5
3,4,3,4,2,1,1,1,3,4,1,1,4,4,2,3,1,3,4,3,1,3,3,5,3,5,2,4,3,4,2,2,4,2,1,4,2,2,1,5
2,1,4,4,2,1,4,4,3,4,1,1,4,1,2,3,3,4,1,3,1,3,3,1,4,5,5,1,3,4,2,3,4,1,1,5,2,5,1,1
